,GEO.id,GEO.display-label,NAICS.id,NAICS.display-label,REVENUE (k),ESTAB,INCOME.aggregate,INCOME.num_households,INCOME.low,INCOME.15000,INCOME.20000,INCOME.25000,INCOME.30000,INCOME.35000,INCOME.40000,INCOME.45000,INCOME.50000,INCOME.60000,INCOME.75000,INCOME.100000,INCOME.125000,INCOME.150000,INCOME.200000,INCOME.high,propensity to consume,priority model,priority ratio
2142,8610000US06070,"ZIP 06070 (Simsbury, CT)",442299,All other home furnishings stores,1000.0,1.0,246490700.0,8891,320,248,239,257,422,298,245,362,264,673,993,1403,1002,655,731,779,0.904669890900911,221992714.67708918,0.004484451438012573
2143,8610000US06070,"ZIP 06070 (Simsbury, CT)",443,Electronics and appliance stores,1000.0,1.0,370843100.0,14386,370,414,377,307,378,490,302,316,328,610,1167,1769,2018,1190,2169,2181,0.8741540386486861,323173993.56999856,0.0030847631822263095
2144,8610000US06070,"ZIP 06070 (Simsbury, CT)",4431,Electronics and appliance stores,1000.0,1.0,229347700.0,2388,26,60,100,97,42,198,92,33,95,215,218,212,302,178,240,280,0.8949246231155779,204248903.9849246,0.004872133203076443
2145,8610000US06070,"ZIP 06070 (Simsbury, CT)",44314,Electronics and appliance stores,1000.0,1.0,123849800.0,19909,602,443,698,742,820,789,804,674,519,1342,1549,2472,2350,1879,2035,2191,0.8954126274549199,109896674.82776634,0.009017402925318548
2146,8610000US06070,"ZIP 06070 (Simsbury, CT)",443141,Household appliance stores,1000.0,1.0,474317700.0,6059,238,211,301,186,132,160,99,155,229,504,522,771,760,472,707,612,0.8950503383396601,423538217.86548936,0.002355500536625044
2147,8610000US06070,"ZIP 06070 (Simsbury, CT)",444,Building material and garden equipment and supplies dealers,4000.0,5.0,370380500.0,12531,396,250,321,204,418,383,333,217,256,770,957,2076,1967,1401,1530,1052,0.8898212433165748,325572437.0102146,0.012136937288466347
2148,8610000US06070,"ZIP 06070 (Simsbury, CT)",4441,Building material and supplies dealers,3250.0,4.0,130229900.0,2399,119,121,194,101,78,39,23,135,54,198,250,340,253,63,191,240,0.9100291788245102,115263008.95539808,0.02742314981828809
2149,8610000US06070,"ZIP 06070 (Simsbury, CT)",44413,Hardware stores,2500.0,3.0,4547800.0,5459,114,127,174,117,102,69,139,93,57,261,360,500,680,373,610,1683,0.8424070342553581,1331098.7103865175,0.6525543163955116
2150,8610000US06070,"ZIP 06070 (Simsbury, CT)",444130,Hardware stores,2500.0,3.0,880740000.0,5269,516,352,375,106,412,315,269,83,239,387,489,558,451,341,266,110,0.9401309546403492,825510936.9899412,0.0030192837900042983
2151,8610000US06070,"ZIP 06070 (Simsbury, CT)",44419,Other building material dealers,750.0,1.0,564044800.0,7601,224,521,270,294,393,268,328,333,313,481,858,1084,1093,455,491,195,0.9256650440731483,521366554.6512301,0.0014364608693570237
2152,8610000US06070,"ZIP 06070 (Simsbury, CT)",444190,Other building material dealers,750.0,1.0,118939500.0,1478,62,76,29,16,121,39,115,77,35,87,96,130,169,116,216,94,0.9069485791610284,107122010.53112315,0.006952683984541204
2153,8610000US06070,"ZIP 06070 (Simsbury, CT)",4442,Lawn and garden equipment and supplies stores,750.0,1.0,1083834500.0,2162,37,72,88,14,27,67,54,27,23,40,52,240,295,227,282,617,0.842358926919519,912227666.3783534,0.0008214877840058656
2154,8610000US06070,"ZIP 06070 (Simsbury, CT)",44422,"Nursery, garden center, and farm supply stores",750.0,1.0,7073200.0,2078,31,0,16,49,56,25,40,35,41,66,97,287,144,125,373,693,0.8295091434071221,5117284.073147256,0.12782745656248654
2155,8610000US06070,"ZIP 06070 (Simsbury, CT)",444220,"Nursery, garden center, and farm supply stores",750.0,1.0,437152500.0,12063,736,663,952,541,655,644,518,584,623,1140,1009,1277,797,565,690,669,0.9324902594711101,406890448.15344447,0.0018398566761404504
2156,8610000US06070,"ZIP 06070 (Simsbury, CT)",445,Food and beverage stores,6625.0,9.0,4606600.0,6146,99,146,141,139,88,94,119,71,100,94,242,608,684,601,1022,1898,0.8328506345590628,-2788390.2668402214,1.726784964011375
2157,8610000US06070,"ZIP 06070 (Simsbury, CT)",4451,Grocery stores,3375.0,5.0,41216400.0,11707,341,281,547,499,378,183,365,332,248,694,946,1493,1677,1085,1375,1263,0.8902015887930298,33315904.76432903,0.0919846491024986
2158,8610000US06070,"ZIP 06070 (Simsbury, CT)",44511,Supermarkets and other grocery (except convenience) stores,3000.0,4.0,180747300.0,9743,212,209,173,255,257,200,339,212,207,516,746,1047,1352,1132,1322,1564,0.8707359129631532,154383165.28112495,0.01906175920811647
2159,8610000US06070,"ZIP 06070 (Simsbury, CT)",445110,Supermarkets and other grocery (except convenience) stores,3000.0,4.0,344763200.0,1603,54,48,32,12,28,39,6,82,32,115,228,146,115,120,121,425,0.8620461634435435,294201793.85651904,0.010094151724563004
2160,8610000US06070,"ZIP 06070 (Simsbury, CT)",44512,Convenience stores,375.0,1.0,249503400.0,5817,47,42,94,118,119,23,107,60,185,308,326,653,724,348,1111,1552,0.8392590682482379,209022991.0087674,0.0017908481270209461
2161,8610000US06070,"ZIP 06070 (Simsbury, CT)",445120,Convenience stores,375.0,1.0,3740400.0,15343,850,540,709,811,949,734,800,496,459,1065,1911,2001,1486,1020,935,577,0.9277253470638075,3095063.8881574655,0.10806717457848233
2162,8610000US06070,"ZIP 06070 (Simsbury, CT)",4452,Specialty food stores,750.0,1.0,172555000.0,2217,182,54,73,50,77,56,44,0,32,141,200,291,213,208,321,275,0.8857916102841679,152097771.31258458,0.0049068428905397424
2163,8610000US06070,"ZIP 06070 (Simsbury, CT)",44529,Other specialty food stores,750.0,1.0,735463900.0,1771,74,152,35,72,153,111,83,95,107,131,179,109,178,124,96,72,0.9328232636928288,685307835.5262562,0.001093202294562667
2164,8610000US06070,"ZIP 06070 (Simsbury, CT)",445292,Confectionery and nut stores,750.0,1.0,154098300.0,2051,67,42,75,120,60,68,67,77,52,135,88,168,176,268,243,345,0.8796587030716723,134803910.7235495,0.00553285402093312
2165,8610000US06070,"ZIP 06070 (Simsbury, CT)",4453,"Beer, wine, and liquor stores",2500.0,3.0,100851300.0,1808,24,55,55,63,31,41,40,41,41,68,217,289,244,215,266,118,0.8915044247787611,87409380.19469027,0.027805775043565933
2166,8610000US06070,"ZIP 06070 (Simsbury, CT)",44531,"Beer, wine, and liquor stores",2500.0,3.0,905405300.0,3440,83,73,97,73,106,99,68,37,78,191,195,369,251,192,364,1164,0.8423110465116279,760132885.7601744,0.003278117226098976
2167,8610000US06070,"ZIP 06070 (Simsbury, CT)",445310,"Beer, wine, and liquor stores",2500.0,3.0,137457200.0,3815,166,106,200,122,163,217,132,70,87,200,366,524,372,192,350,548,0.8952634338138925,120560404.87444298,0.020315226514578098
2168,8610000US06070,"ZIP 06070 (Simsbury, CT)",446,Health and personal care stores,4125.0,6.0,86263600.0,2479,116,46,68,65,101,74,40,100,103,213,228,226,250,289,232,328,0.8900927793465109,72657607.48043567,0.053723103908017926
2169,8610000US06070,"ZIP 06070 (Simsbury, CT)",4461,Health and personal care stores,4125.0,6.0,932529800.0,8065,346,186,223,344,443,367,426,237,401,704,936,1286,813,565,478,310,0.9242715437073775,857785757.799132,0.004785878308948233
2170,8610000US06070,"ZIP 06070 (Simsbury, CT)",44611,Pharmacies and drug stores,3000.0,3.0,1447336100.0,1234,15,9,56,17,38,8,22,26,44,86,76,191,239,173,141,93,0.8860615883306322,1279428923.6142628,0.002339310931591527
2171,8610000US06070,"ZIP 06070 (Simsbury, CT)",446110,Pharmacies and drug stores,3000.0,3.0,1034578800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2172,8610000US06070,"ZIP 06070 (Simsbury, CT)",44613,Optical goods stores,750.0,1.0,308874600.0,3314,75,35,25,68,51,43,89,121,96,220,387,450,472,351,381,450,0.8776885938442969,270345713.34821963,0.002766550568937373
2173,8610000US06070,"ZIP 06070 (Simsbury, CT)",446130,Optical goods stores,750.0,1.0,425668400.0,304,8,10,7,0,21,0,17,0,7,24,10,37,37,12,69,45,0.8695723684210527,369399478.75,0.002026208445660279
2174,8610000US06070,"ZIP 06070 (Simsbury, CT)",44619,Other health and personal care stores,375.0,2.0,46854300.0,3495,120,153,187,316,191,218,199,56,136,357,335,491,273,101,255,107,0.9338197424892704,43378470.36051502,0.008570748717990056
2175,8610000US06070,"ZIP 06070 (Simsbury, CT)",446191,Food (health) supplement stores,375.0,2.0,495629700.0,3417,42,127,58,66,95,79,71,116,160,167,401,556,464,386,302,327,0.8938747439274217,442655871.17032486,0.0008464421429806634
2176,8610000US06070,"ZIP 06070 (Simsbury, CT)",447,Gasoline stations,1750.0,2.0,307803000.0,2427,71,43,109,63,87,39,49,45,57,152,379,361,321,237,247,167,0.8992377420683973,275038074.7218789,0.006322526726479919
2177,8610000US06070,"ZIP 06070 (Simsbury, CT)",4471,Gasoline stations,1750.0,2.0,1672622600.0,1763,53,105,49,55,92,39,82,124,76,141,217,352,191,91,77,19,0.9345150311968237,1561340961.2195122,0.0011195765591496113
2178,8610000US06070,"ZIP 06070 (Simsbury, CT)",44711,Gasoline stations with convenience stores,1750.0,2.0,1809869000.0,5696,182,153,244,183,275,199,191,301,214,401,799,918,524,379,483,250,0.9188290028089887,1661210128.4849017,0.0010523403237541233
2179,8610000US06070,"ZIP 06070 (Simsbury, CT)",447110,Gasoline stations with convenience stores,1750.0,2.0,526320400.0,2313,33,46,58,0,114,58,18,15,1,100,133,258,312,155,363,649,0.8401686121919585,440447880.03631645,0.003957504273553454
2180,8610000US06070,"ZIP 06070 (Simsbury, CT)",448,Clothing and clothing accessories stores,3375.0,5.0,692433100.0,1282,12,4,25,32,54,45,36,64,39,64,181,206,213,95,115,97,0.898798751950078,618983006.0889236,0.005422923730361354
2181,8610000US06070,"ZIP 06070 (Simsbury, CT)",4481,Clothing stores,2000.0,2.0,501563600.0,36,0,0,0,0,0,0,0,6,0,0,0,7,5,4,14,0,0.8719444444444444,435335594.5555555,0.004573147086352552
2182,8610000US06070,"ZIP 06070 (Simsbury, CT)",44811,Men's clothing stores,1000.0,1.0,2563700.0,6726,171,143,152,105,68,154,247,66,189,327,489,928,1076,766,848,997,0.8723654475170979,1236483.297799584,0.44713054686519377
2183,8610000US06070,"ZIP 06070 (Simsbury, CT)",448110,Men's clothing stores,1000.0,1.0,180161500.0,4653,168,107,128,63,0,127,196,48,118,231,476,602,478,659,803,449,0.8811712873415002,157753140.8843757,0.006299087970349687
2184,8610000US06070,"ZIP 06070 (Simsbury, CT)",44814,Family clothing stores,1000.0,1.0,1462327300.0,1297,14,19,29,17,24,49,20,22,139,93,175,178,216,139,124,39,0.9071549730146491,1325557482.3700848,0.0007538308842925954
2185,8610000US06070,"ZIP 06070 (Simsbury, CT)",448140,Family clothing stores,1000.0,1.0,578893600.0,11748,405,386,364,275,354,403,413,505,283,1010,1055,1999,1419,879,1174,824,0.9051608784473953,522991839.5035751,0.0019084266673835809
2186,8610000US06070,"ZIP 06070 (Simsbury, CT)",4482,Shoe stores,0.0,1.0,391418700.0,52,0,0,0,0,0,0,0,0,0,0,0,7,17,0,28,0,0.8371153846153846,327662615.59615386,0.0
2187,8610000US06070,"ZIP 06070 (Simsbury, CT)",44821,Shoe stores,0.0,1.0,568323000.0,4767,67,39,58,136,140,137,190,137,150,297,613,991,818,517,240,237,0.9059051814558422,514846750.44052863,0.0
2188,8610000US06070,"ZIP 06070 (Simsbury, CT)",448210,Shoe stores,0.0,1.0,168808600.0,43,0,0,0,0,0,3,0,0,3,0,10,11,3,0,13,0,0.8941860465116279,150946294.6511628,0.0
2189,8610000US06070,"ZIP 06070 (Simsbury, CT)",4483,"Jewelry, luggage, and leather goods stores",1375.0,2.0,113200300.0,510,24,8,20,15,10,4,0,19,39,63,34,112,85,41,26,10,0.9185490196078432,102605024.58431374,0.013223693738262786
2190,8610000US06070,"ZIP 06070 (Simsbury, CT)",44831,Jewelry stores,1375.0,2.0,23894700.0,1606,5,31,35,31,53,82,24,35,61,96,165,208,255,135,221,169,0.8844707347447074,19759162.865504358,0.06506053770619441
2191,8610000US06070,"ZIP 06070 (Simsbury, CT)",448310,Jewelry stores,1375.0,2.0,512295200.0,3370,110,52,99,30,88,74,103,178,55,202,456,443,432,311,447,290,0.8920593471810089,455622721.67596436,0.0030087677351156423
2192,8610000US06070,"ZIP 06070 (Simsbury, CT)",4511,"Sporting goods, hobby, and musical instrument stores",2250.0,4.0,872378400.0,38,0,0,0,0,6,4,0,0,0,6,0,3,0,19,0,0,0.9107894736842105,792303063.7894737,0.002831780660776817
2193,8610000US06070,"ZIP 06070 (Simsbury, CT)",45111,Sporting goods stores,750.0,2.0,681465200.0,1455,29,50,61,51,58,12,17,90,25,11,80,176,189,187,190,229,0.8754845360824742,595862244.4783505,0.0012570979005899626
2194,8610000US06070,"ZIP 06070 (Simsbury, CT)",451110,Sporting goods stores,750.0,2.0,202577800.0,4401,83,27,80,28,12,63,160,125,59,186,280,465,423,467,687,1256,0.8388457168825266,169181519.8654851,0.0044135425881772095
2195,8610000US06070,"ZIP 06070 (Simsbury, CT)",45112,"Hobby, toy, and game stores",750.0,1.0,935449500.0,1871,69,75,30,62,62,25,108,117,97,164,128,405,167,170,143,49,0.9228861571352218,862563394.2490647,0.0008687459328166361
2196,8610000US06070,"ZIP 06070 (Simsbury, CT)",451120,"Hobby, toy, and game stores",750.0,1.0,2472889400.0,1471,120,60,49,38,7,62,99,76,92,185,160,169,199,63,52,40,0.9325016995241333,2305223568.235214,0.0003252422362212863
2197,8610000US06070,"ZIP 06070 (Simsbury, CT)",451130,"Sewing, needlework, and piece goods stores",750.0,1.0,13582700.0,1595,66,4,99,49,40,98,71,67,48,123,201,232,207,110,121,59,0.9185454545454547,11726327.345454548,0.0601138443416399
2198,8610000US06070,"ZIP 06070 (Simsbury, CT)",453,Miscellaneous store retailers,2750.0,8.0,643308100.0,855,12,0,17,10,12,22,0,0,66,20,107,224,225,55,20,65,0.8964444444444444,573939972.3111111,0.004768593407267428
2199,8610000US06070,"ZIP 06070 (Simsbury, CT)",4531,Florists,375.0,2.0,53491700.0,7927,150,133,178,135,149,262,165,223,261,379,891,1082,903,876,1028,1112,0.8780585341238805,46593843.68979438,0.00798401601020214
2200,8610000US06070,"ZIP 06070 (Simsbury, CT)",45311,Florists,375.0,2.0,25408700.0,9192,301,126,159,170,259,174,103,195,151,445,774,974,827,839,1169,2526,0.8487315056570931,21190164.20778938,0.017389155787858514
2201,8610000US06070,"ZIP 06070 (Simsbury, CT)",453110,Florists,375.0,2.0,41891100.0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.86,35651346.0,0.010409048977656519
2202,8610000US06070,"ZIP 06070 (Simsbury, CT)",4532,"Office supplies, stationery, and gift stores",1625.0,3.0,89723900.0,7233,152,94,107,80,237,139,46,156,156,320,464,923,925,897,1065,1472,0.8564385455550947,75218006.41753076,0.021147012275528003
2203,8610000US06070,"ZIP 06070 (Simsbury, CT)",45322,"Gift, novelty, and souvenir stores",1625.0,3.0,383944900.0,3191,58,54,94,39,101,64,56,75,106,244,314,705,431,399,290,161,0.900890003133814,344267122.16421187,0.004697996559830678
2204,8610000US06070,"ZIP 06070 (Simsbury, CT)",453220,"Gift, novelty, and souvenir stores",1625.0,3.0,21432700.0,3468,42,58,77,44,13,35,48,103,102,216,186,623,478,378,606,459,0.8688840830449827,16997531.8866782,0.08725988549185724
2205,8610000US06070,"ZIP 06070 (Simsbury, CT)",4539,Other miscellaneous store retailers,750.0,3.0,713145400.0,420,0,0,0,11,0,4,0,0,0,13,59,103,81,71,67,11,0.8800476190476191,626851911.3047619,0.0011950250413367558
2206,8610000US06070,"ZIP 06070 (Simsbury, CT)",45391,Pet and pet supplies stores,750.0,1.0,1574111600.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.8,1258539280.0,0.0005955740368090802
2207,8610000US06070,"ZIP 06070 (Simsbury, CT)",453910,Pet and pet supplies stores,750.0,1.0,357809400.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.99,353481306.0,0.0021172606353431675
2208,8610000US06070,"ZIP 06070 (Simsbury, CT)",45392,Art dealers,0.0,1.0,633284700.0,5428,164,236,152,161,154,187,55,266,167,378,581,994,563,536,539,295,0.9082000736919678,575149211.2079957,0.0
2209,8610000US06070,"ZIP 06070 (Simsbury, CT)",453920,Art dealers,0.0,1.0,24443900.0,3506,13,137,96,115,100,156,114,166,111,233,412,720,385,295,273,180,0.9121705647461493,22297006.0675984,0.0
2210,8610000US06070,"ZIP 06070 (Simsbury, CT)",45399,All other miscellaneous store retailers,0.0,1.0,159785500.0,8111,306,142,159,266,314,144,191,293,142,333,492,738,661,477,826,2627,0.8474762667981753,135414419.02847984,0.0
2211,8610000US06070,"ZIP 06070 (Simsbury, CT)",453998,All other miscellaneous store retailers (except tobacco stores),0.0,1.0,409107500.0,9841,241,244,173,131,151,139,167,201,201,431,943,904,1024,617,1311,2963,0.8422995630525353,344591068.4915151,0.0
2212,8610000US06070,"ZIP 06070 (Simsbury, CT)",454,Nonstore retailers,0.0,1.0,414444600.0,3812,95,60,139,49,94,198,84,116,77,314,179,479,451,284,506,687,0.8725577124868836,361626832.12854147,0.0
2213,8610000US06070,"ZIP 06070 (Simsbury, CT)",4541,Electronic shopping and mail-order houses,0.0,1.0,318520100.0,4082,13,51,103,158,65,70,93,48,62,84,288,470,377,358,780,1062,0.8426188143067125,268391028.9948555,0.0
2214,8610000US06070,"ZIP 06070 (Simsbury, CT)",45411,Electronic shopping and mail-order houses,0.0,1.0,3186300.0,2516,37,11,0,68,38,70,17,75,46,77,232,386,186,198,225,850,0.8388116057233703,2672705.4193163747,0.0
2215,8610000US06070,"ZIP 06070 (Simsbury, CT)",454111,Electronic shopping,0.0,1.0,1166196400.0,50,0,0,0,34,0,0,0,0,0,0,0,8,0,8,0,0,0.9595999999999999,1119082065.4399998,0.0
2216,8610000US06071,"ZIP 06071 (Somers, CT)",44-45,Retail trade,12500.0,23.0,10871200.0,1347,72,25,18,21,30,20,17,8,61,30,80,217,180,93,210,265,0.8631328878990348,-3116709.7490720134,1.332155317135562
2217,8610000US06071,"ZIP 06071 (Somers, CT)",441,Motor vehicle and parts dealers,2125.0,3.0,548859500.0,6828,188,31,179,106,190,81,59,124,142,249,422,750,561,560,821,2365,0.8331985940246046,455183963.71704745,0.004646749065943981
2218,8610000US06071,"ZIP 06071 (Somers, CT)",4411,Automobile dealers,2125.0,3.0,992308700.0,2662,30,41,50,35,32,77,49,68,57,87,85,272,148,260,437,934,0.8273929376408715,818904210.3395942,0.0025882148567175304
2219,8610000US06071,"ZIP 06071 (Somers, CT)",44112,Used car dealers,2125.0,3.0,27047600.0,1135,17,0,7,2,30,47,36,9,21,41,50,65,94,100,82,534,0.8095154185022027,19770449.233480178,0.09705213066606906
2220,8610000US06071,"ZIP 06071 (Somers, CT)",441120,Used car dealers,2125.0,3.0,91138200.0,3887,38,119,198,92,61,108,40,155,120,245,154,558,396,292,430,881,0.8658734242346282,76789145.31258039,0.026927998669729433
2221,8610000US06071,"ZIP 06071 (Somers, CT)",442,Furniture and home furnishings stores,375.0,1.0,1167429600.0,1247,39,14,14,0,6,63,14,28,16,80,83,157,218,126,205,184,0.8651403368083399,1009615437.3440255,0.00037129064408385735
2222,8610000US06071,"ZIP 06071 (Somers, CT)",4422,Home furnishings stores,375.0,1.0,364262400.0,571,0,27,22,0,4,10,0,4,11,35,45,34,73,28,82,196,0.8286690017513134,301477959.38353765,0.0012423267300935119
2223,8610000US06071,"ZIP 06071 (Somers, CT)",44221,Floor covering stores,375.0,1.0,8716400.0,191,0,0,9,12,0,0,0,0,0,9,14,45,13,22,30,37,0.8587958115183246,7110607.811518325,0.050096132397288634
2224,8610000US06071,"ZIP 06071 (Somers, CT)",442210,Floor covering stores,375.0,1.0,77990200.0,3821,116,22,46,32,201,108,76,123,121,118,243,484,439,425,703,564,0.8699345721015442,67471371.26511386,0.00552719317197768
2225,8610000US06071,"ZIP 06071 (Somers, CT)",444,Building material and garden equipment and supplies dealers,1125.0,2.0,163948600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2226,8610000US06071,"ZIP 06071 (Somers, CT)",4441,Building material and supplies dealers,1125.0,2.0,462213300.0,5584,126,103,107,196,254,88,90,118,161,362,399,650,523,360,745,1302,0.8617245702005732,397175557.28348863,0.002824500190692142
2227,8610000US06071,"ZIP 06071 (Somers, CT)",44413,Hardware stores,750.0,1.0,143371400.0,3149,28,30,19,86,50,60,28,14,80,170,151,313,305,258,377,1180,0.8234455382661161,117308539.64496663,0.00635278059728207
2228,8610000US06071,"ZIP 06071 (Somers, CT)",444130,Hardware stores,750.0,1.0,322512100.0,1087,13,10,30,33,30,0,13,7,14,65,76,130,117,65,163,321,0.8393560257589696,269952474.5151794,0.0027705694280897473
2229,8610000US06071,"ZIP 06071 (Somers, CT)",44419,Other building material dealers,375.0,1.0,287481200.0,7227,142,140,144,120,152,131,96,154,272,459,618,1164,744,597,1050,1244,0.8701397537013975,249773820.5617822,0.0014991076078545084
2230,8610000US06071,"ZIP 06071 (Somers, CT)",444190,Other building material dealers,375.0,1.0,851113300.0,17215,512,392,473,575,376,666,383,465,578,839,1537,1836,1718,1361,2031,3473,0.8716723787394715,741516954.7878014,0.00050546443802219
2231,8610000US06071,"ZIP 06071 (Somers, CT)",445,Food and beverage stores,1375.0,3.0,686244400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2232,8610000US06071,"ZIP 06071 (Somers, CT)",4451,Grocery stores,1000.0,2.0,317730200.0,77,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,24,0.8583116883116884,271711544.3896104,0.003666878137624222
2233,8610000US06071,"ZIP 06071 (Somers, CT)",44511,Supermarkets and other grocery (except convenience) stores,1000.0,1.0,204073200.0,4095,16,69,152,35,42,83,131,60,145,278,254,306,480,339,505,1200,0.8435164835164836,171139108.04395604,0.005809255150460337
2234,8610000US06071,"ZIP 06071 (Somers, CT)",445110,Supermarkets and other grocery (except convenience) stores,1000.0,1.0,628581900.0,266,18,14,0,0,26,0,0,10,0,0,0,13,0,0,34,151,0.7993609022556389,501463794.7255638,0.001990193145251751
2235,8610000US06071,"ZIP 06071 (Somers, CT)",44512,Convenience stores,0.0,1.0,3716500.0,219,0,0,17,5,4,8,0,22,33,11,6,0,8,46,18,41,0.8833789954337898,3283078.03652968,0.0
2236,8610000US06071,"ZIP 06071 (Somers, CT)",445120,Convenience stores,0.0,1.0,1623500.0,225,0,0,0,0,0,0,0,0,0,16,0,7,65,0,86,51,0.8079555555555554,1311715.8444444442,0.0
2237,8610000US06071,"ZIP 06071 (Somers, CT)",4453,"Beer, wine, and liquor stores",375.0,1.0,41769300.0,747,14,27,9,30,51,13,11,0,14,51,83,83,91,83,38,149,0.8753279785809904,36186836.93574297,0.010256596260714648
2238,8610000US06071,"ZIP 06071 (Somers, CT)",44531,"Beer, wine, and liquor stores",375.0,1.0,5544300.0,3314,44,45,110,150,89,139,82,79,79,205,214,404,321,382,484,487,0.8774260712130356,4489713.366626433,0.07708573388364993
2239,8610000US06071,"ZIP 06071 (Somers, CT)",445310,"Beer, wine, and liquor stores",375.0,1.0,1307013700.0,293,40,0,18,0,8,21,0,33,0,0,28,19,94,29,0,3,0.9241979522184299,1207564385.0614333,0.00031044604111565437
2240,8610000US06071,"ZIP 06071 (Somers, CT)",446,Health and personal care stores,1000.0,1.0,68832100.0,8559,347,395,255,322,294,380,380,245,429,702,776,1241,1122,567,686,418,0.9167613038906414,62102605.745531015,0.015847206120657244
2241,8610000US06071,"ZIP 06071 (Somers, CT)",4461,Health and personal care stores,1000.0,1.0,827925800.0,10704,257,196,123,237,322,315,210,296,235,515,720,1373,1330,1071,1557,1947,0.8662574738415546,716196912.0362482,0.0013943172136098914
2242,8610000US06071,"ZIP 06071 (Somers, CT)",44611,Pharmacies and drug stores,1000.0,1.0,458910900.0,4059,87,106,55,90,119,115,135,250,127,395,540,795,476,263,294,212,0.9123256959842326,417676206.23725057,0.0023884806088868868
2243,8610000US06071,"ZIP 06071 (Somers, CT)",446110,Pharmacies and drug stores,1000.0,1.0,145182000.0,8711,413,266,296,374,353,395,465,537,382,704,997,1369,843,564,527,226,0.9296177247158764,133963760.50970039,0.007409396390730577
2244,8610000US06071,"ZIP 06071 (Somers, CT)",447,Gasoline stations,0.0,1.0,770472700.0,246,0,16,4,8,10,3,17,11,0,41,8,21,51,12,17,27,0.8953252032520326,689823626.7276423,0.0
2245,8610000US06071,"ZIP 06071 (Somers, CT)",4471,Gasoline stations,0.0,1.0,354758500.0,2338,117,85,228,64,95,84,65,139,169,210,231,228,305,168,133,17,0.9344781864841745,331514079.719846,0.0
2246,8610000US06071,"ZIP 06071 (Somers, CT)",44711,Gasoline stations with convenience stores,0.0,1.0,553811100.0,3551,176,91,122,118,123,129,104,115,160,276,334,486,339,318,193,467,0.899715573078006,498272471.21346086,0.0
2247,8610000US06071,"ZIP 06071 (Somers, CT)",447110,Gasoline stations with convenience stores,0.0,1.0,1843451800.0,4578,177,192,158,173,126,88,85,285,134,312,656,741,580,260,374,237,0.9140192223678463,1684950380.7086065,0.0
2248,8610000US06071,"ZIP 06071 (Somers, CT)",448,Clothing and clothing accessories stores,1750.0,3.0,1867308800.0,4589,268,208,209,351,195,208,199,179,163,434,525,672,418,192,235,133,0.9342972325125299,1742871444.0862932,0.0010030829358036028
2249,8610000US06071,"ZIP 06071 (Somers, CT)",4481,Clothing stores,1750.0,3.0,1273721500.0,27,0,0,0,0,0,0,0,12,0,0,0,0,0,0,15,0,0.8844444444444444,1124785904.4444444,0.00155343473128184
2250,8610000US06071,"ZIP 06071 (Somers, CT)",44812,Women's clothing stores,1375.0,2.0,194700100.0,14617,414,408,585,518,603,651,657,478,559,1239,1621,2677,1590,1178,949,490,0.9211589245399193,177974734.72381476,0.007666585078129041
2251,8610000US06071,"ZIP 06071 (Somers, CT)",448120,Women's clothing stores,1375.0,2.0,1305443500.0,158,0,29,0,0,23,15,0,0,0,0,14,20,46,11,0,0,0.9320253164556962,1215331391.2025316,0.001130100088190561
2252,8610000US06071,"ZIP 06071 (Somers, CT)",44819,Other clothing stores,375.0,1.0,177485900.0,7859,512,154,329,259,447,445,275,617,301,598,862,1465,653,416,392,134,0.9364117572210204,165824883.5009543,0.002256319271113369
2253,8610000US06071,"ZIP 06071 (Somers, CT)",448190,Other clothing stores,375.0,1.0,824309300.0,11999,492,461,486,465,330,326,412,593,596,1011,1150,1680,1451,1004,1080,462,0.9167222268522377,755287657.1110092,0.0004962531845012308
2254,8610000US06071,"ZIP 06071 (Somers, CT)",451,"Sporting goods, hobby, musical instrument, and book stores",0.0,1.0,103740300.0,313,8,17,3,0,15,0,22,15,18,38,37,23,28,35,43,11,0.9095527156549521,94357271.58785942,0.0
2255,8610000US06071,"ZIP 06071 (Somers, CT)",4511,"Sporting goods, hobby, and musical instrument stores",0.0,1.0,652519200.0,818,0,6,15,22,23,0,28,18,42,54,66,191,88,89,77,99,0.8861491442542787,578229330.6894865,0.0
2256,8610000US06071,"ZIP 06071 (Somers, CT)",45112,"Hobby, toy, and game stores",0.0,1.0,77382200.0,18407,1239,1109,790,893,913,996,1079,975,971,1537,1996,2424,1712,759,656,358,0.9419948932471343,72893637.22822839,0.0
2257,8610000US06071,"ZIP 06071 (Somers, CT)",451120,"Hobby, toy, and game stores",0.0,1.0,235818000.0,3177,79,23,74,69,106,70,74,95,151,325,253,320,382,405,390,361,0.8848819641170916,208671095.01416433,0.0
